Datetime,Open,High,Low,Close,Adj Close,Volume
2024-01-29 11:40:00+05:30,21626.69921875,21638.25,21622.94921875,21636.55078125,21636.55078125,0
2024-01-29 11:41:00+05:30,21635.69921875,21635.69921875,21629.650390625,21633.69921875,21633.69921875,0
2024-01-29 11:42:00+05:30,21634.5,21637.150390625,21627.5,21632.0,21632.0,0
2024-01-29 11:43:00+05:30,21631.150390625,21635.69921875,21630.69921875,21630.69921875,21630.69921875,0
2024-01-29 11:44:00+05:30,21631.099609375,21637.05078125,21628.25,21636.94921875,21636.94921875,0
2024-01-29 11:45:00+05:30,21637.19921875,21646.5,21635.5,21646.5,21646.5,0
2024-01-29 11:46:00+05:30,21645.349609375,21645.349609375,21635.400390625,21637.94921875,21637.94921875,0
2024-01-29 11:47:00+05:30,21639.30078125,21643.55078125,21634.400390625,21641.650390625,21641.650390625,0
2024-01-29 11:48:00+05:30,21639.30078125,21645.25,21638.80078125,21641.69921875,21641.69921875,0
2024-01-29 11:49:00+05:30,21643.30078125,21648.69921875,21642.19921875,21643.0,21643.0,0
2024-01-29 11:50:00+05:30,21643.849609375,21648.19921875,21643.0,21644.650390625,21644.650390625,0
2024-01-29 11:51:00+05:30,21644.5,21649.25,21641.900390625,21648.75,21648.75,0
2024-01-29 11:52:00+05:30,21648.900390625,21652.849609375,21648.150390625,21651.30078125,21651.30078125,0
2024-01-29 11:53:00+05:30,21651.5,21651.80078125,21644.599609375,21651.5,21651.5,0
2024-01-29 11:54:00+05:30,21651.69921875,21660.5,21651.69921875,21656.5,21656.5,0
2024-01-29 11:55:00+05:30,21658.349609375,21658.349609375,21650.900390625,21653.349609375,21653.349609375,0
2024-01-29 11:56:00+05:30,21653.650390625,21653.650390625,21645.599609375,21646.150390625,21646.150390625,0
2024-01-29 11:57:00+05:30,21646.5,21657.099609375,21646.0,21654.69921875,21654.69921875,0
2024-01-29 11:58:00+05:30,21655.94921875,21656.349609375,21648.400390625,21650.44921875,21650.44921875,0
2024-01-29 11:59:00+05:30,21649.94921875,21659.5,21649.94921875,21654.349609375,21654.349609375,0
2024-01-29 12:00:00+05:30,21653.5,21661.599609375,21650.900390625,21660.849609375,21660.849609375,0
2024-01-29 12:01:00+05:30,21661.44921875,21663.599609375,21656.80078125,21657.55078125,21657.55078125,0
2024-01-29 12:02:00+05:30,21657.69921875,21658.25,21651.099609375,21654.44921875,21654.44921875,0
2024-01-29 12:03:00+05:30,21654.05078125,21661.849609375,21653.849609375,21660.900390625,21660.900390625,0
2024-01-29 12:04:00+05:30,21660.849609375,21661.349609375,21651.599609375,21653.80078125,21653.80078125,0
2024-01-29 12:05:00+05:30,21653.650390625,21663.44921875,21652.099609375,21659.150390625,21659.150390625,0
2024-01-29 12:06:00+05:30,21659.44921875,21663.69921875,21658.05078125,21663.44921875,21663.44921875,0
2024-01-29 12:07:00+05:30,21663.099609375,21663.94921875,21655.30078125,21657.349609375,21657.349609375,0
2024-01-29 12:08:00+05:30,21657.349609375,21661.30078125,21653.0,21654.099609375,21654.099609375,0
2024-01-29 12:09:00+05:30,21654.5,21663.0,21654.05078125,21661.05078125,21661.05078125,0
2024-01-29 12:10:00+05:30,21662.0,21664.69921875,21657.650390625,21659.75,21659.75,0
2024-01-29 12:11:00+05:30,21660.19921875,21664.30078125,21660.05078125,21664.30078125,21664.30078125,0
2024-01-29 12:12:00+05:30,21664.599609375,21665.75,21658.30078125,21659.650390625,21659.650390625,0
2024-01-29 12:13:00+05:30,21657.75,21659.44921875,21652.900390625,21652.900390625,21652.900390625,0
2024-01-29 12:14:00+05:30,21653.55078125,21664.44921875,21652.05078125,21662.099609375,21662.099609375,0
2024-01-29 12:15:00+05:30,21662.349609375,21664.69921875,21657.30078125,21662.349609375,21662.349609375,0
2024-01-29 12:16:00+05:30,21662.5,21668.44921875,21661.94921875,21664.5,21664.5,0
2024-01-29 12:17:00+05:30,21664.19921875,21664.30078125,21658.099609375,21661.05078125,21661.05078125,0
2024-01-29 12:18:00+05:30,21660.69921875,21666.599609375,21660.599609375,21664.349609375,21664.349609375,0
2024-01-29 12:19:00+05:30,21663.75,21668.75,21663.75,21667.349609375,21667.349609375,0
2024-01-29 12:20:00+05:30,21667.75,21670.400390625,21665.94921875,21666.099609375,21666.099609375,0
2024-01-29 12:21:00+05:30,21666.55078125,21668.349609375,21661.94921875,21667.69921875,21667.69921875,0
2024-01-29 12:22:00+05:30,21668.30078125,21671.650390625,21668.099609375,21669.599609375,21669.599609375,0
2024-01-29 12:23:00+05:30,21669.900390625,21673.94921875,21669.099609375,21673.30078125,21673.30078125,0
2024-01-29 12:24:00+05:30,21672.75,21673.80078125,21669.400390625,21669.80078125,21669.80078125,0
2024-01-29 12:25:00+05:30,21669.849609375,21670.55078125,21666.75,21667.900390625,21667.900390625,0
2024-01-29 12:26:00+05:30,21667.94921875,21669.900390625,21649.849609375,21655.69921875,21655.69921875,0
2024-01-29 12:27:00+05:30,21654.0,21664.75,21653.44921875,21662.599609375,21662.599609375,0
2024-01-29 12:28:00+05:30,21662.099609375,21663.05078125,21657.650390625,21662.099609375,21662.099609375,0
2024-01-29 12:29:00+05:30,21662.44921875,21663.30078125,21655.55078125,21657.599609375,21657.599609375,0
2024-01-29 12:30:00+05:30,21658.599609375,21664.30078125,21658.44921875,21664.30078125,21664.30078125,0
2024-01-29 12:31:00+05:30,21664.30078125,21672.150390625,21663.94921875,21667.849609375,21667.849609375,0
2024-01-29 12:32:00+05:30,21667.25,21669.75,21664.94921875,21668.5,21668.5,0
2024-01-29 12:33:00+05:30,21668.30078125,21673.25,21667.44921875,21670.05078125,21670.05078125,0
2024-01-29 12:34:00+05:30,21670.900390625,21671.19921875,21668.099609375,21670.599609375,21670.599609375,0
2024-01-29 12:35:00+05:30,21670.349609375,21677.099609375,21670.349609375,21674.25,21674.25,0
2024-01-29 12:36:00+05:30,21674.400390625,21677.0,21672.400390625,21673.44921875,21673.44921875,0
2024-01-29 12:37:00+05:30,21672.900390625,21673.400390625,21668.150390625,21672.400390625,21672.400390625,0
2024-01-29 12:38:00+05:30,21672.55078125,21677.75,21672.55078125,21676.349609375,21676.349609375,0
2024-01-29 12:39:00+05:30,21676.44921875,21682.44921875,21676.150390625,21677.25,21677.25,0
2024-01-29 12:40:00+05:30,21677.19921875,21681.75,21677.0,21677.0,21677.0,0
2024-01-29 12:41:00+05:30,21676.599609375,21679.0,21673.599609375,21673.599609375,21673.599609375,0
2024-01-29 12:42:00+05:30,21671.900390625,21679.19921875,21671.30078125,21677.849609375,21677.849609375,0
2024-01-29 12:43:00+05:30,21677.599609375,21679.25,21676.099609375,21677.19921875,21677.19921875,0
2024-01-29 12:44:00+05:30,21677.55078125,21684.400390625,21676.75,21682.349609375,21682.349609375,0
2024-01-29 12:45:00+05:30,21683.400390625,21688.900390625,21683.25,21688.349609375,21688.349609375,0
2024-01-29 12:46:00+05:30,21688.94921875,21692.5,21688.349609375,21691.30078125,21691.30078125,0
2024-01-29 12:47:00+05:30,21691.19921875,21692.80078125,21689.69921875,21691.650390625,21691.650390625,0
2024-01-29 12:48:00+05:30,21692.80078125,21695.30078125,21690.75,21691.349609375,21691.349609375,0
2024-01-29 12:49:00+05:30,21691.55078125,21693.05078125,21688.30078125,21690.099609375,21690.099609375,0
2024-01-29 12:50:00+05:30,21689.75,21696.849609375,21689.75,21690.30078125,21690.30078125,0
2024-01-29 12:51:00+05:30,21690.25,21695.5,21690.25,21694.099609375,21694.099609375,0
2024-01-29 12:52:00+05:30,21694.75,21697.25,21692.5,21694.30078125,21694.30078125,0
2024-01-29 12:53:00+05:30,21693.94921875,21694.25,21688.900390625,21689.849609375,21689.849609375,0
2024-01-29 12:54:00+05:30,21689.5,21696.150390625,21689.30078125,21693.75,21693.75,0
2024-01-29 12:55:00+05:30,21694.650390625,21697.349609375,21692.80078125,21693.400390625,21693.400390625,0
2024-01-29 12:56:00+05:30,21693.55078125,21695.5,21690.75,21693.25,21693.25,0
2024-01-29 12:57:00+05:30,21694.44921875,21699.0,21693.150390625,21697.75,21697.75,0
2024-01-29 12:58:00+05:30,21696.69921875,21699.5,21696.25,21698.599609375,21698.599609375,0
2024-01-29 12:59:00+05:30,21699.400390625,21704.599609375,21699.30078125,21701.099609375,21701.099609375,0
2024-01-29 13:00:00+05:30,21701.30078125,21714.05078125,21701.30078125,21706.400390625,21706.400390625,0
2024-01-29 13:01:00+05:30,21707.05078125,21710.05078125,21706.55078125,21708.349609375,21708.349609375,0
2024-01-29 13:02:00+05:30,21708.75,21709.55078125,21697.5,21701.849609375,21701.849609375,0
2024-01-29 13:03:00+05:30,21700.849609375,21704.150390625,21700.19921875,21701.30078125,21701.30078125,0
2024-01-29 13:04:00+05:30,21703.0,21708.650390625,21702.80078125,21704.400390625,21704.400390625,0
2024-01-29 13:05:00+05:30,21705.5,21706.900390625,21702.44921875,21703.0,21703.0,0
2024-01-29 13:06:00+05:30,21703.099609375,21710.19921875,21703.099609375,21707.5,21707.5,0
2024-01-29 13:07:00+05:30,21707.80078125,21709.099609375,21697.849609375,21698.05078125,21698.05078125,0
2024-01-29 13:08:00+05:30,21697.849609375,21701.099609375,21681.150390625,21682.94921875,21682.94921875,0
2024-01-29 13:09:00+05:30,21683.5,21701.099609375,21683.5,21693.0,21693.0,0
2024-01-29 13:10:00+05:30,21692.400390625,21696.55078125,21690.5,21692.19921875,21692.19921875,0
2024-01-29 13:11:00+05:30,21692.650390625,21703.650390625,21692.650390625,21700.69921875,21700.69921875,0
2024-01-29 13:12:00+05:30,21698.900390625,21706.400390625,21697.05078125,21705.150390625,21705.150390625,0
2024-01-29 13:13:00+05:30,21706.69921875,21707.55078125,21698.650390625,21703.349609375,21703.349609375,0
2024-01-29 13:14:00+05:30,21702.69921875,21710.30078125,21702.69921875,21705.05078125,21705.05078125,0
2024-01-29 13:15:00+05:30,21705.05078125,21709.650390625,21701.19921875,21702.5,21702.5,0
2024-01-29 13:16:00+05:30,21702.44921875,21703.349609375,21695.349609375,21699.25,21699.25,0
2024-01-29 13:17:00+05:30,21698.80078125,21700.150390625,21691.150390625,21691.150390625,21691.150390625,0
2024-01-29 13:18:00+05:30,21690.900390625,21697.25,21689.849609375,21691.5,21691.5,0
2024-01-29 13:19:00+05:30,21691.849609375,21692.19921875,21683.25,21683.5,21683.5,0
2024-01-29 13:20:00+05:30,21684.150390625,21693.25,21684.150390625,21688.150390625,21688.150390625,0
2024-01-29 13:21:00+05:30,21688.30078125,21694.099609375,21687.55078125,21692.69921875,21692.69921875,0
2024-01-29 13:22:00+05:30,21693.599609375,21694.19921875,21679.0,21679.44921875,21679.44921875,0
2024-01-29 13:23:00+05:30,21679.55078125,21688.69921875,21679.44921875,21679.55078125,21679.55078125,0
2024-01-29 13:24:00+05:30,21679.44921875,21684.400390625,21672.849609375,21684.400390625,21684.400390625,0
2024-01-29 13:25:00+05:30,21684.400390625,21694.69921875,21684.400390625,21687.80078125,21687.80078125,0
2024-01-29 13:26:00+05:30,21688.150390625,21690.150390625,21685.69921875,21688.75,21688.75,0
2024-01-29 13:27:00+05:30,21688.75,21689.25,21684.150390625,21685.19921875,21685.19921875,0
2024-01-29 13:28:00+05:30,21684.5,21690.19921875,21684.5,21685.05078125,21685.05078125,0
2024-01-29 13:29:00+05:30,21685.900390625,21685.900390625,21680.25,21681.650390625,21681.650390625,0
2024-01-29 13:30:00+05:30,21681.650390625,21682.19921875,21673.599609375,21677.69921875,21677.69921875,0
2024-01-29 13:31:00+05:30,21681.80078125,21686.400390625,21677.55078125,21678.05078125,21678.05078125,0
2024-01-29 13:32:00+05:30,21677.900390625,21681.849609375,21676.30078125,21681.44921875,21681.44921875,0
2024-01-29 13:33:00+05:30,21681.25,21692.849609375,21678.75,21691.25,21691.25,0
2024-01-29 13:34:00+05:30,21691.5,21693.599609375,21683.05078125,21685.44921875,21685.44921875,0
2024-01-29 13:35:00+05:30,21686.099609375,21692.599609375,21686.099609375,21688.349609375,21688.349609375,0
2024-01-29 13:36:00+05:30,21688.05078125,21696.849609375,21688.05078125,21694.349609375,21694.349609375,0
2024-01-29 13:37:00+05:30,21695.150390625,21696.349609375,21690.0,21695.099609375,21695.099609375,0
2024-01-29 13:38:00+05:30,21695.75,21696.69921875,21689.400390625,21690.75,21690.75,0
2024-01-29 13:39:00+05:30,21691.30078125,21695.0,21689.5,21691.80078125,21691.80078125,0
2024-01-29 13:40:00+05:30,21691.69921875,21695.25,21688.650390625,21694.44921875,21694.44921875,0
2024-01-29 13:41:00+05:30,21695.75,21700.44921875,21693.849609375,21694.80078125,21694.80078125,0
2024-01-29 13:42:00+05:30,21695.150390625,21699.599609375,21691.44921875,21698.80078125,21698.80078125,0
2024-01-29 13:43:00+05:30,21698.94921875,21704.599609375,21698.30078125,21699.900390625,21699.900390625,0
